type,total.truth,total.query,tp,fp,fn,recall,precision,source,F1 score,Reproducibility
SNVs,31512,31684,31329,355,183,0.9941926884996192,0.9887956066153264,BGI_T7_WGS_2023_1_T.sorted.deduped.recaled.filter.SNV_HC,0.9914868029622128,0.9914941475574728
records,33221,34646,32981,1665,240,0.9927756539538244,0.9519425041851872,BGI_T7_WGS_2023_1_T.sorted.deduped.recaled.filter.SNV_HC,0.9719303932691883,0.9723590790695058
indels,1709,5798,1566,4232,143,0.9163253364540668,0.2700931355639876,BMK_WGS_HCC1395_01-1.recal.filter.norm.SNV_HC,0.4172106034367924,0.5932092360090271
SNVs,31512,43076,30911,12165,601,0.980927900482356,0.7175921626892005,BMK_WGS_HCC1395_01-1.recal.filter.norm.SNV_HC,0.8288464632380543,0.8492600315857781
records,33221,49943,32477,17466,744,0.9776045272568556,0.6502813207056044,BMK_WGS_HCC1395_01-1.recal.filter.norm.SNV_HC,0.7810350632485211,0.81394292398123
indels,1709,2402,1606,796,103,0.9397308367466356,0.668609492089925,NVG_WGS_HCC1395_01-2.recal.filter.norm.SNV_HC,0.7813184140111895,0.8041701644182803
SNVs,31512,31923,31184,739,328,0.9895912668189896,0.9768505466278232,NVG_WGS_HCC1395_01-2.recal.filter.norm.SNV_HC,0.9831796326948846,0.9832209067234063
records,33221,34747,32790,1957,431,0.9870262785587428,0.9436785909574928,NVG_WGS_HCC1395_01-2.recal.filter.norm.SNV_HC,0.9648658192090396,0.9653524347581178
indels,1709,2674,1611,1063,98,0.9426565242832066,0.6024682124158564,SL_WGS_HCC1395_03-2.add.recal.filter.norm.SNV_HC,0.7351129363449691,0.7725623683495315
SNVs,31512,36661,31188,5473,324,0.9897182025894896,0.8507132920542265,SL_WGS_HCC1395_03-2.add.recal.filter.norm.SNV_HC,0.9149663356460768,0.9202157473218582
records,33221,40298,32799,7499,422,0.9872971915354746,0.8139113603652787,SL_WGS_HCC1395_03-2.add.recal.filter.norm.SNV_HC,0.8922591438947756,0.9006042759503766
indels,1709,2800,1630,1170,79,0.9537741369221768,0.5821428571428572,SL_WGS_HCC1395_03-1.add.recal.filter.norm.SNV_HC,0.7229984475493458,0.767958497032517
SNVs,31512,40331,31182,9149,330,0.9895277989337397,0.7731521658277751,SL_WGS_HCC1395_03-1.add.recal.filter.norm.SNV_HC,0.8680595186726613,0.8813399823807573
records,33221,44610,32812,11798,409,0.9876885102796424,0.7355301501905402,SL_WGS_HCC1395_03-1.add.recal.filter.norm.SNV_HC,0.8431601803908468,0.8616093302350913
indels,1709,2516,1607,909,102,0.9403159742539496,0.6387122416534181,NVG_WGS_HCC1395_03-2.recal.filter.norm.SNV_HC,0.7607100591715976,0.7895141079536838
SNVs,31512,32129,31204,925,308,0.9902259456714902,0.9712098104516168,NVG_WGS_HCC1395_03-2.recal.filter.norm.SNV_HC,0.9806256972706273,0.9807178780615535
records,33221,35064,32811,2253,410,0.9876584088377832,0.9357460643394936,NVG_WGS_HCC1395_03-2.recal.filter.norm.SNV_HC,0.9610016841180347,0.9617022365886384
indels,1709,2526,1605,921,104,0.9391456992393212,0.6353919239904988,ANO_WGS_HCC1395_01-2.recal.filter.SNV_HC,0.7579693034238489,0.78726881161491
SNVs,31512,32060,31213,847,299,0.9905115511551156,0.9735807860262008,ANO_WGS_HCC1395_01-2.recal.filter.SNV_HC,0.9819731957465551,0.9820461685906582
records,33221,35005,32818,2187,403,0.9878691189307968,0.9375232109698616,ANO_WGS_HCC1395_01-2.recal.filter.SNV_HC,0.9620379327529095,0.9626961649503292
indels,1709,2539,1647,892,62,0.9637214745465184,0.6486805829066562,BGI_T10_WGS_2023_2_T.sorted.deduped.recaled.filter.SNV_HC,0.7754237288135594,0.8062010287265873
SNVs,31512,31584,31268,316,244,0.9922569179994922,0.9899949341438704,BGI_T10_WGS_2023_2_T.sorted.deduped.recaled.filter.SNV_HC,0.9911246354761,0.9911259260716813
records,33221,34528,32915,1613,306,0.990788958791126,0.9532842910101946,BGI_T10_WGS_2023_2_T.sorted.deduped.recaled.filter.SNV_HC,0.9716748586695007,0.9720366249006603
indels,1709,2316,1614,702,95,0.9444119368051492,0.6968911917098446,NVG_WGS_2023_1_T.sorted.deduped.recaled.filter.SNV_HC,0.8019875776397515,0.820651564257497
SNVs,31512,31431,31160,271,352,0.9888296521959888,0.9913779389774426,NVG_WGS_2023_1_T.sorted.deduped.recaled.filter.SNV_HC,0.9901021559188471,0.9901037955867158
records,33221,34160,32774,1386,447,0.986544655488998,0.9594262295081968,NVG_WGS_2023_1_T.sorted.deduped.recaled.filter.SNV_HC,0.9727964856561939,0.9729854424985973
indels,1709,4517,1573,2944,136,0.9204212990052664,0.34823998228912995,BMK_WGS_HCC1395_03-1_1.add.recal.filter.SNV_HC,0.5053003533568905,0.6343306406471981
SNVs,31512,38676,30990,7686,522,0.9834348819497334,0.8012721067328575,BMK_WGS_HCC1395_03-1_1.add.recal.filter.SNV_HC,0.8830569328090272,0.8923534943412954
records,33221,44025,32563,11462,658,0.9801932512567352,0.7396479273140262,BMK_WGS_HCC1395_03-1_1.add.recal.filter.SNV_HC,0.8430986717758848,0.8599205892853807
indels,1709,2499,1643,856,66,0.9613809245172616,0.6574629851940776,BGI_T10_WGS_2023_1_T.sorted.deduped.recaled.filter.SNV_HC,0.7808935361216731,0.8094219548556696
SNVs,31512,31508,31195,313,317,0.9899403401878648,0.9900660149803224,BGI_T10_WGS_2023_1_T.sorted.deduped.recaled.filter.SNV_HC,0.9900031735956839,0.9900031775840936
records,33221,34413,32838,1575,383,0.988471147767978,0.9542324121698196,BGI_T10_WGS_2023_1_T.sorted.deduped.recaled.filter.SNV_HC,0.9710500635774906,0.9713517799688989
