type,total.truth,total.query,tp,fp,fn,recall,precision,source,F1 score,Reproducibility
indels,5295,5692,4973,719,322,0.93918791312559,0.8736823612087141,WGS_WUX_2023_1.strelkaVSBGI_T20_WGS_2023_2.strelka_HCR,0.9052516610539729,0.9064351371671521
SNVs,58458,58911,57619,1292,839,0.9856478155256766,0.9780686119739946,WGS_WUX_2023_1.strelkaVSBGI_T20_WGS_2023_2.strelka_HCR,0.9818435873186275,0.9818582137498356
records,63753,64603,62592,2011,1161,0.9817890922780104,0.968871414640187,WGS_WUX_2023_1.strelkaVSBGI_T20_WGS_2023_2.strelka_HCR,0.9752874816915454,0.9753302534590987
indels,5685,5652,5368,284,317,0.9442392260334213,0.9497523000707714,BGI_T20_WGS_2023_1.strelkaVSBGI_T10_WGS_2023_2.strelka_HCR,0.9469877392608274,0.9469957630520963
SNVs,58738,58631,57937,694,801,0.9863631720521638,0.9881632583445618,BGI_T20_WGS_2023_1.strelkaVSBGI_T10_WGS_2023_2.strelka_HCR,0.987262394669802,0.9872632151983628
records,64423,64283,63305,978,1118,0.9826459494279992,0.9847860242988036,BGI_T20_WGS_2023_1.strelkaVSBGI_T10_WGS_2023_2.strelka_HCR,0.9837148229297779,0.9837159868634016
indels,5295,6137,5114,1023,181,0.9658168083097262,0.833306175655858,WGS_WUX_2023_1.strelkaVSWGE_WGS_2023_1.strelka_HCR,0.8946815955213436,0.8995614919827921
SNVs,58458,58152,57358,794,1100,0.9811830716069656,0.9863461273902876,WGS_WUX_2023_1.strelkaVSWGE_WGS_2023_1.strelka_HCR,0.9837578252293971,0.9837645994986266
records,63753,64289,62472,1817,1281,0.9799068279139804,0.9717370001088832,WGS_WUX_2023_1.strelkaVSWGE_WGS_2023_1.strelka_HCR,0.9758048140453912,0.9758219140114319
indels,5758,5331,5032,299,726,0.8739145536644668,0.9439129619208404,NVG_WGS_2023_1.strelkaVSWGS_WUX_2023_2.strelka_HCR,0.9075660564523402,0.9089137577926536
SNVs,58176,58452,56889,1563,1287,0.9778774752475248,0.9732601108601928,NVG_WGS_2023_1.strelkaVSWGS_WUX_2023_2.strelka_HCR,0.9755633295606543,0.9755687930538588
records,63934,63783,61921,1862,2013,0.968514405480652,0.9708072683943998,NVG_WGS_2023_1.strelkaVSWGS_WUX_2023_2.strelka_HCR,0.9696594815099009,0.9696608369375259
indels,5692,5371,5039,332,653,0.8852775825720309,0.9381865574380934,BGI_T20_WGS_2023_2.strelkaVSWGS_WUX_2023_3.strelka_HCR,0.9109644761818675,0.9117320700050622
SNVs,58911,58599,57703,896,1208,0.9794944916908556,0.98470963668322,BGI_T20_WGS_2023_2.strelkaVSWGS_WUX_2023_3.strelka_HCR,0.9820951408390776,0.9821020641870377
records,64603,63970,62742,1228,1861,0.9711932882373884,0.9808035016413944,BGI_T20_WGS_2023_2.strelkaVSWGS_WUX_2023_3.strelka_HCR,0.9759747380865346,0.9759983949393913
indels,5978,5331,5161,170,817,0.8633322181331549,0.9681110485837554,BGI_T7_WGS_2023_1.strelkaVSWGS_WUX_2023_2.strelka_HCR,0.9127243788133346,0.9157216333584551
SNVs,58646,58452,57652,800,994,0.9830508474576272,0.9863135564223636,BGI_T7_WGS_2023_1.strelkaVSWGS_WUX_2023_2.strelka_HCR,0.9846794992228731,0.9846822019399954
records,64624,63783,62813,970,1811,0.971976355533548,0.9847921860056756,BGI_T7_WGS_2023_1.strelkaVSWGS_WUX_2023_2.strelka_HCR,0.9783423022109389,0.9783842707696118
indels,6112,6137,5719,418,393,0.9357002617801048,0.9318885448916407,ARD_WGS_2023_1.strelkaVSWGE_WGS_2023_1.strelka_HCR,0.933790513511307,0.9337944033358727
SNVs,58682,58152,57294,858,1388,0.9763470911011894,0.9852455633512176,ARD_WGS_2023_1.strelkaVSWGE_WGS_2023_1.strelka_HCR,0.9807761439307051,0.9807963272262035
records,64794,64289,63013,1276,1781,0.9725128869957096,0.980152125558027,ARD_WGS_2023_1.strelkaVSWGE_WGS_2023_1.strelka_HCR,0.9763175631183039,0.9763325062768682
indels,6112,5371,5146,225,966,0.8419502617801047,0.9581083597095512,ARD_WGS_2023_1.strelkaVSWGS_WUX_2023_3.strelka_HCR,0.8962814595488984,0.9000293107448281
SNVs,58682,58599,57343,1256,1339,0.9771821001329198,0.9785661871362992,ARD_WGS_2023_1.strelkaVSWGS_WUX_2023_3.strelka_HCR,0.9778736538740291,0.9778741436346096
records,64794,63970,62489,1481,2305,0.9644257184307188,0.9768485227450368,ARD_WGS_2023_1.strelkaVSWGS_WUX_2023_3.strelka_HCR,0.9705973719362554,0.9706371205878779
indels,5676,5755,5386,369,290,0.9489076814658209,0.935881841876629,BGI_T10_WGS_2023_3.strelkaVSBGI_T20_WGS_2023_3.strelka_HCR,0.942349750677981,0.942394761671225
SNVs,57983,59025,57270,1755,713,0.9877032923443078,0.970266836086404,BGI_T10_WGS_2023_3.strelkaVSBGI_T20_WGS_2023_3.strelka_HCR,0.9789074251333241,0.9789850642153559
records,63659,64780,62656,2124,1003,0.9842441760002514,0.9672121025007718,BGI_T10_WGS_2023_3.strelkaVSBGI_T20_WGS_2023_3.strelka_HCR,0.9756538123155739,0.9757281392505116
indels,6112,5692,5413,279,699,0.8856348167539267,0.9509838369641602,ARD_WGS_2023_1.strelkaVSBGI_T20_WGS_2023_2.strelka_HCR,0.9171467299220605,0.9183093268590434
SNVs,58682,58911,57483,1428,1199,0.979567840223578,0.9757600448133624,ARD_WGS_2023_1.strelkaVSBGI_T20_WGS_2023_2.strelka_HCR,0.9776602348779264,0.9776639425184702
records,64794,64603,62896,1707,1898,0.9707071642436028,0.9735770784638484,ARD_WGS_2023_1.strelkaVSBGI_T20_WGS_2023_2.strelka_HCR,0.972140003245825,0.9721421213537256
